relative_minutes,T1,T2,T3,T4,PC1,PC2,PC3,total_cpu_rate
15950,0.560512004,0.8281463,0.808820406,0.588055737,2.218676224,0.963276872,-0.294813696,3030.963902
15951,0.564120126,0.825692729,0.809186803,0.58755146,2.208879584,0.964069478,-0.294131257,3043.837532
15952,0.567717509,0.823223439,0.809552885,0.587046953,2.241487754,0.978785735,-0.27109614,3044.507717
15953,0.571304083,0.820738475,0.809918653,0.586542219,2.292042131,1.001196411,-0.250916965,3087.655435
15954,0.574879781,0.818237886,0.810284106,0.586037257,2.307295449,1.006465333,-0.247003725,3094.807924
15955,0.578444533,0.815721718,0.810649245,0.585532068,2.287493098,1.051807622,-0.222076406,3028.986896
15956,0.581998273,0.813190021,0.811014068,0.58502665,2.222992258,1.023088545,-0.23338261,3027.340113
15957,0.585540932,0.810642842,0.811378576,0.584521006,2.212264159,1.017826772,-0.220574473,3025.561919
15958,0.589072444,0.808080229,0.811742769,0.584015134,2.254020984,1.03449582,-0.187787646,3028.573675
15959,0.59259274,0.805502231,0.812106647,0.583509036,2.309540199,1.053271255,-0.219493889,3034.698947
15960,0.596101755,0.802908898,0.812470209,0.58300271,2.310376734,1.056478527,-0.319291098,3007.794298
15961,0.59959942,0.800300278,0.812833455,0.582496159,2.230582953,1.015121728,-0.257901721,2979.488997
15962,0.60308567,0.797676422,0.813196385,0.58198938,2.184645154,0.99041872,-0.185388782,2932.771577
15963,0.606560438,0.79503738,0.813559,0.581482376,2.158033136,0.979326194,-0.230344177,2976.851572
15964,0.610023658,0.792383201,0.813921298,0.580975146,2.044425593,0.924113212,-0.183586833,2950.105002
15965,0.613475264,0.789713936,0.81428328,0.58046769,1.952867178,0.904440073,-0.064919876,2753.908415
15966,0.61691519,0.787029636,0.814644946,0.579960009,1.94741186,0.901545114,-0.069994132,2750.979334
15967,0.620343371,0.784330352,0.815006296,0.579452102,1.860982302,0.8600772,-0.096175566,2740.654706
15968,0.623759742,0.781616136,0.815367328,0.57894397,1.825838538,0.842062253,-0.108265904,2744.842414
15969,0.627164237,0.778887039,0.815728044,0.578435613,1.868190502,0.858927319,-0.070113238,2768.921278
15970,0.630556792,0.776143113,0.816088443,0.577927031,1.825901785,0.857455749,-0.053492843,2826.442893
15971,0.633937342,0.77338441,0.816448525,0.577418225,1.784226498,0.835740713,-0.075315027,2826.931415
15972,0.637305823,0.770610984,0.816808289,0.576909195,1.751347651,0.824792336,-0.061285227,2840.2224
15973,0.64066217,0.767822886,0.817167736,0.57639994,1.745180371,0.821175739,-0.051075484,2848.790184
15974,0.64400632,0.765020169,0.817526866,0.575890461,1.772308261,0.831137027,-0.030857401,2854.269705
15975,0.647338209,0.762202888,0.817885678,0.575380759,1.861104939,0.875513335,0.001257738,2878.212824
15976,0.650657774,0.759371096,0.818244172,0.574870833,1.880955243,0.875814375,-0.033880993,2898.13308
15977,0.653964951,0.756524846,0.818602349,0.574360684,1.897861384,0.87908422,-0.090485027,2976.96151
15978,0.657259678,0.753664193,0.818960207,0.573850311,1.879911544,0.861659832,-0.088389722,2975.315867
15979,0.660541891,0.750789191,0.819317747,0.573339716,1.841656052,0.832325486,-0.095750232,2953.95454
15980,0.663811529,0.747899896,0.819674969,0.572828897,1.77044065,0.784885989,-0.175148711,2851.514029
15981,0.667068528,0.744996361,0.820031872,0.572317857,1.756351434,0.770287217,-0.163664239,2850.072609
15982,0.670312828,0.742078643,0.820388457,0.571806593,1.721824678,0.748041015,-0.174464478,2835.557486
15983,0.673544366,0.739146797,0.820744722,0.571295108,1.661029298,0.711983859,-0.240181245,2790.908592
15984,0.67676308,0.736200879,0.821100669,0.570783401,1.754246258,0.739244667,-0.136999589,2755.472373
15985,0.67996891,0.733240944,0.821456297,0.570271472,1.816794195,0.774234936,-0.08926376,2652.269721
15986,0.683161794,0.730267049,0.821811606,0.569759321,1.735782074,0.737689373,-0.142180535,2657.444712
15987,0.686341672,0.727279251,0.822166596,0.569246949,1.862726521,0.790072933,0.096443077,2695.67757
15988,0.689508483,0.724277607,0.822521266,0.568734356,1.970962902,0.842230992,0.159009069,2793.255202
15989,0.692662166,0.721262174,0.822875616,0.568221542,1.944572053,0.831397849,0.163080285,2796.565012
15990,0.695802663,0.718233009,0.823229647,0.567708507,1.913895969,0.812615653,0.11545659,2875.022872
15991,0.698929912,0.715190169,0.823583358,0.567195251,1.896158379,0.803865057,0.097622463,2871.129471
15992,0.702043854,0.712133714,0.823936749,0.566681775,1.858741592,0.785109116,0.082029649,2869.165504
15993,0.705144431,0.7090637,0.824289819,0.566168079,1.811980886,0.764524127,0.068843629,2876.86507
15994,0.708231583,0.705980187,0.82464257,0.565654163,1.760855777,0.73881044,-0.016450649,2886.654427
15995,0.711305251,0.702883234,0.824995,0.565140027,1.692207401,0.70767952,-0.075051357,2800.082241
15996,0.714365377,0.699772898,0.825347109,0.564625672,1.616941429,0.612656769,-0.183526173,2716.956586
15997,0.717411902,0.696649239,0.825698898,0.564111097,1.558878365,0.573985207,-0.246315559,2693.623205
15998,0.720444769,0.693512318,0.826050366,0.563596303,1.240676981,0.433580357,-0.354530032,2644.072275
15999,0.72346392,0.690362193,0.826401513,0.56308129,1.100570149,0.376420735,-0.211920077,2617.784078
16000,0.726469296,0.687198924,0.826752339,0.562566058,1.064334293,0.371844932,-0.149531848,2630.90702
16001,0.729460842,0.684022572,0.827102844,0.562050608,1.089921796,0.38362128,-0.152797915,2640.676594
16002,0.732438501,0.680833198,0.827453027,0.561534939,1.07338805,0.374848008,-0.151668924,2645.70995
16003,0.735402214,0.677630861,0.827802889,0.561019052,1.100645106,0.385211343,-0.149159244,2654.618917
16004,0.738351927,0.674415623,0.828152429,0.560502947,1.116619873,0.390457758,-0.148251772,2663.938548
16005,0.741287582,0.671187545,0.828501648,0.559986625,1.210494952,0.423649087,0.006399832,2593.649515
16006,0.744209124,0.667946689,0.828850544,0.559470085,1.349114264,0.488090231,0.152523515,2596.001775
16007,0.747116498,0.664693116,0.829199119,0.558953327,1.361156344,0.490302695,0.162690484,2596.581079
16008,0.750009648,0.661426888,0.829547371,0.558436352,1.36519999,0.489266692,0.152162557,2597.765077
16009,0.752888518,0.658148068,0.829895301,0.55791916,1.369669016,0.489122891,0.14192682,2600.117866
16010,0.755753055,0.654856717,0.830242909,0.557401752,1.349355061,0.47765117,0.120509479,2414.947195
16011,0.758603203,0.651552899,0.830590193,0.556884127,1.353513084,0.479039795,0.111678832,2418.306268
16012,0.761438908,0.648236677,0.830937156,0.556366285,1.343824173,0.473418512,0.097639923,2408.365144
16013,0.764260117,0.644908112,0.831283795,0.555848227,1.228749948,0.41290976,-0.084331088,2328.272421
16014,0.767066775,0.64156727,0.831630112,0.555329954,1.141075095,0.36794534,-0.187450632,2303.464289
16015,0.76985883,0.638214213,0.831976105,0.554811464,1.153557669,0.396867924,-0.151842906,2391.002323
16016,0.772636227,0.634849006,0.832321775,0.554292759,1.173880438,0.408342827,-0.135005881,2424.912232
16017,0.775398915,0.631471712,0.832667121,0.553773839,1.125453615,0.38514578,-0.16612318,2420.242982
16018,0.77814684,0.628082395,0.833012145,0.553254704,1.122699567,0.384036388,-0.187943393,2431.596465
16019,0.780879951,0.624681121,0.833356844,0.552735353,1.117820999,0.382664817,-0.180355531,2432.16282
16020,0.783598194,0.621267954,0.83370122,0.552215788,1.075053539,0.411558619,-0.193356103,2405.754976
16021,0.786301519,0.617842958,0.834045271,0.551696008,1.054022674,0.402258213,-0.205449779,2401.551322
16022,0.788989874,0.6144062,0.834388999,0.551176014,1.050377244,0.398465231,-0.223015309,2397.532774
16023,0.791663208,0.610957745,0.834732402,0.550655806,1.034630788,0.388922701,-0.222592072,2406.067135
16024,0.794321469,0.607497657,0.835075482,0.550135383,1.079222831,0.405170217,-0.195365503,2413.747638
16025,0.796964608,0.604026004,0.835418236,0.549614747,1.105325525,0.424432592,-0.209236827,2473.780146
16026,0.799592574,0.600542851,0.835760666,0.549093898,1.140142923,0.437025799,-0.235928172,2453.603533
16027,0.802205316,0.597048265,0.836102772,0.548572835,1.356297439,0.532168654,0.032685368,2456.057609
16028,0.804802786,0.593542311,0.836444552,0.548051559,1.403575326,0.557295711,0.135910356,2477.213264
16029,0.807384934,0.590025058,0.836786008,0.54753007,1.374968303,0.545630227,0.14260878,2496.081845
16030,0.80995171,0.586496571,0.837127138,0.547008368,1.11488839,0.435505599,-0.212505504,2528.462077
16031,0.812503066,0.582956918,0.837467943,0.546486454,1.01221779,0.388329401,-0.346549052,2529.927482
16032,0.815038952,0.579406167,0.837808423,0.545964327,1.011285191,0.38788035,-0.323486605,2531.507218
16033,0.817559322,0.575844384,0.838148577,0.545441989,1.073568211,0.415479447,-0.169111531,2527.960387
16034,0.820064127,0.572271638,0.838488405,0.544919438,1.015458345,0.386473236,-0.261898455,2532.746885
16035,0.822553318,0.568687997,0.838827908,0.544396676,1.061602236,0.420618107,-0.140062926,2497.644258
16036,0.82502685,0.565093529,0.839167085,0.543873702,1.047491733,0.414386773,-0.123348963,2525.16265
16037,0.827484674,0.561488303,0.839505936,0.543350516,1.064377203,0.42219827,-0.142861756,2543.78692
16038,0.829926744,0.557872386,0.83984446,0.54282712,1.048464535,0.415930624,-0.134490334,2549.065463
16039,0.832353014,0.554245849,0.840182659,0.542303513,1.039159596,0.411835561,-0.131142928,2551.82837
16040,0.834763436,0.550608759,0.84052053,0.541779695,1.025108046,0.417016982,-0.124479541,2460.224815
16041,0.837157966,0.546961186,0.840858076,0.541255666,1.0178783,0.41324522,-0.131130568,2457.536775
16042,0.839536558,0.543303201,0.841195294,0.540731428,0.971321496,0.393403214,-0.128205638,2443.868513
16043,0.000792974,0.999999686,0.000113282,0.999999994,0.968644185,0.391912092,-0.115813224,2444.443168
16044,0.005156275,0.999986706,0.000736614,0.999999729,0.966389299,0.389012556,-0.106779027,2441.034648
16045,0.009519477,0.999954689,0.001359945,0.999999075,0.928711099,0.380436169,-0.117353497,2396.996331
16046,0.013882498,0.999903633,0.001983276,0.999998033,0.923779057,0.379647696,-0.118581157,2399.493228
16047,0.018245254,0.999833541,0.002606607,0.999996603,0.918954897,0.377430681,-0.120658289,2397.903424
16048,0.022607664,0.999744414,0.003229936,0.999994784,0.968751181,0.394159829,-0.098316915,2393.389778
16049,0.026969643,0.999636253,0.003853264,0.999992576,1.050973568,0.429140708,-0.083671019,2433.344253
16050,0.031331108,0.99950906,0.00447659,0.99998998,1.03465212,0.436827106,-0.09958975,2531.599968
16051,0.035691977,0.999362838,0.005099915,0.999986995,1.022868002,0.430791382,-0.103582673,2533.42646
16052,0.040052166,0.99919759,0.005723238,0.999983622,1.004120297,0.422117111,-0.100251173,2531.788213
16053,0.044411593,0.999013318,0.006346558,0.99997986,1.02846643,0.429684965,-0.075093184,2540.298477
16054,0.048770175,0.998810027,0.006969876,0.99997571,1.091619658,0.456498111,-0.053507766,2615.532316
16055,0.053127827,0.99858772,0.007593192,0.999971171,1.12579679,0.492932542,-0.041275738,2593.327386
16056,0.057484469,0.998346401,0.008216504,0.999966244,1.136001583,0.497261562,-0.02847431,2593.8467
16057,0.061840016,0.998086075,0.008839813,0.999960928,1.125086974,0.493343576,-0.024742762,2597.477759
16058,0.066194385,0.997806747,0.009463119,0.999955224,1.099419877,0.481153659,-0.02934681,2554.954144
16059,0.070547494,0.997508422,0.010086421,0.999949131,1.212227287,0.522662031,-0.062784664,2499.856722
16060,0.074899261,0.997191105,0.010709719,0.999942649,1.206088337,0.522241653,-0.093766845,2396.976549
16061,0.079249601,0.996854804,0.011333013,0.999935779,1.181460681,0.510326145,-0.103176526,2401.964017
16062,0.083598432,0.996499524,0.011956303,0.999928521,1.315351612,0.559439099,-0.053598068,2390.976558
16063,0.087945672,0.996125273,0.012579588,0.999920874,1.581961193,0.665632396,0.005752668,2411.948636
16064,0.092291238,0.995732056,0.013202868,0.999912838,1.442288738,0.603627788,-0.110417608,2441.78016
16065,0.096635046,0.995319882,0.013826143,0.999904414,1.062304294,0.451558682,-0.311699894,2343.796064
16066,0.100977015,0.994888759,0.014449412,0.999895602,1.176585446,0.493388064,-0.130049151,2327.243087
16067,0.105317061,0.994438694,0.015072676,0.999886401,1.273842712,0.536392607,-0.100496637,2342.808619
16068,0.109655102,0.993969697,0.015695934,0.999876811,1.276273389,0.53392098,-0.130320342,2347.825035
16069,0.113991055,0.993481776,0.016319186,0.999866833,1.303953613,0.546900122,-0.042090843,2348.651634
16070,0.118324838,0.992974941,0.016942432,0.999856467,1.275031941,0.546366615,-0.031926304,2315.008554
16071,0.122656369,0.9924492,0.017565671,0.999845712,1.346278245,0.577729382,0.014589086,2318.699296
16072,0.126985564,0.991904565,0.018188903,0.999834568,1.396534618,0.591868572,0.009057705,2421.666066
16073,0.131312341,0.991341046,0.018812129,0.999823036,1.359170161,0.580178509,-0.080686491,2529.644499
16074,0.135636619,0.990758653,0.019435346,0.999811116,1.416717525,0.594868398,0.012687153,2527.190703
16075,0.139958314,0.990157397,0.020058557,0.999798807,1.290337537,0.488515881,-0.124800113,2445.869507
16076,0.144277345,0.98953729,0.020681759,0.99978611,1.41076166,0.545569653,0.092875944,2473.382669
16077,0.148593629,0.988898343,0.021304954,0.999773024,1.408378334,0.544419073,0.059798827,2477.016566
16078,0.152907084,0.98824057,0.02192814,0.999759549,1.36945005,0.525991404,-0.001912648,2478.14173
16079,0.157217627,0.987563982,0.022551318,0.999745687,1.208819301,0.451860901,-0.210379391,2483.947795
16080,0.161525178,0.986868592,0.023174487,0.999731436,1.128507405,0.423156467,-0.283693188,2459.187401
16081,0.165829653,0.986154413,0.023797647,0.999716796,1.001308799,0.364109216,-0.265650461,2428.789448
16082,0.170130971,0.985421459,0.024420797,0.999701768,0.964641026,0.345472557,-0.255703639,2426.770747
16083,0.17442905,0.984669745,0.025043938,0.999686351,0.949067031,0.335151349,-0.250417254,2427.683918
16084,0.178723808,0.983899284,0.02566707,0.999670546,0.942305497,0.325961545,-0.258909944,2405.708963
16085,0.183015164,0.98311009,0.026290191,0.999654353,0.938735863,0.32753201,-0.246942987,2371.801933
16086,0.187303035,0.98230218,0.026913303,0.999637771,0.963279512,0.338450336,-0.240379655,2385.373626
16087,0.19158734,0.981475568,0.027536403,0.999620801,0.950702028,0.33432812,-0.188864882,2385.879848
16088,0.195867998,0.98063027,0.028159494,0.999603443,0.938443234,0.330353619,-0.12645928,2384.745016
16089,0.200144927,0.979766303,0.028782573,0.999585696,0.962327077,0.340118861,-0.137424887,2391.390852
16090,0.204418045,0.978883682,0.029405641,0.999567561,0.802924142,0.271107176,-0.272073883,2266.903588
16091,0.208687271,0.977982425,0.030028697,0.999549037,0.795931025,0.267898563,-0.301108943,2266.433005
16092,0.212952525,0.977062548,0.030651742,0.999530125,1.063832068,0.372341104,-0.376455206,2233.791714
16093,0.217213724,0.976124069,0.031274775,0.999510825,1.265976056,0.45447809,-0.396161286,2263.383841
16094,0.221470787,0.975167006,0.031897796,0.999491136,1.240111878,0.445140952,-0.386535915,2315.431033
16095,0.225723634,0.974191378,0.032520805,0.999471059,1.196111236,0.428376448,-0.370080851,2279.011763
16096,0.229972184,0.973197202,0.0331438,0.999450593,1.156207337,0.409059956,-0.397698269,2260.079468
16097,0.234216355,0.972184499,0.033766783,0.99942974,1.107614477,0.384705432,-0.4332703,2275.999629
16098,0.238456067,0.971153286,0.034389753,0.999408498,1.08069111,0.372289871,-0.522012253,2298.15991
16099,0.242691239,0.970103583,0.03501271,0.999386867,1.126033852,0.390290855,-0.431365628,2272.393997
16100,0.246921791,0.969035412,0.035635652,0.999364848,1.249828328,0.444325392,-0.267833785,2214.129727
16101,0.251147642,0.967948791,0.036258581,0.999342441,1.151588222,0.40889045,-0.137138252,2291.826508
16102,0.255368711,0.966843742,0.036881496,0.999319646,1.07222233,0.38370734,-0.07397604,2481.628312
16103,0.259584918,0.965720286,0.037504397,0.999296463,1.157947338,0.425401171,-0.059324627,2577.771887
16104,0.263796183,0.964578444,0.038127283,0.999272891,1.169442394,0.431454995,-0.069689548,2592.229582
16105,0.268002426,0.963418237,0.038750154,0.999248931,1.170585068,0.438799678,-0.062477175,2622.761728
16106,0.272203567,0.962239689,0.03937301,0.999224582,1.151924846,0.430171554,-0.057510455,2626.326538
16107,0.276399525,0.96104282,0.039995851,0.999199846,1.323228993,0.506985854,0.117660673,2636.069827
16108,0.280590221,0.959827655,0.040618676,0.999174721,1.426783228,0.556956928,0.22614971,2661.006271
16109,0.284775575,0.958594217,0.041241486,0.999149208,1.371277693,0.531116667,0.194492687,2661.832631
16110,0.288955507,0.957342528,0.041864279,0.999123307,1.263747282,0.484915037,0.085050426,2527.397804
16111,0.293129938,0.956072612,0.042487057,0.999097017,1.281510861,0.491509375,0.065583654,2527.997628
16112,0.297298788,0.954784494,0.043109817,0.99907034,1.265020454,0.481933081,0.048954799,2524.175022
16113,0.301461978,0.953478199,0.043732561,0.999043274,1.173695314,0.440496012,0.019343003,2516.702867
16114,0.305619429,0.952153751,0.044355288,0.99901582,1.127438483,0.418333633,0.027427025,2511.826102
16115,0.309771061,0.950811175,0.044977998,0.998987978,1.100277559,0.388485214,0.000896823,2467.806362
16116,0.313916795,0.949450497,0.04560069,0.998959747,1.27882725,0.458061339,-0.056889722,2473.727421
16117,0.318056553,0.948071743,0.046223365,0.998931129,1.386178869,0.49877721,-0.088215319,2474.20792
16118,0.322190255,0.946674939,0.046846021,0.998902122,1.409861593,0.509878338,-0.017318701,2471.268763
16119,0.326317824,0.945260111,0.04746866,0.998872728,1.417028235,0.513790595,0.017224063,2474.206919
16120,0.33043918,0.943827287,0.04809128,0.998842945,1.430974286,0.529054111,0.031876689,2413.569972
16121,0.334554245,0.942376494,0.048713881,0.998812774,1.386017709,0.507229934,-0.027273565,2413.21621
16122,0.33866294,0.94090776,0.049336463,0.998782215,1.373766957,0.50157156,-0.047501267,2415.361567
